,cell_id,cell_type,numb_events,wp_avg,wp_amplitude_pre,wp_amplitude_post,vm_avg,vm_amplitude_pre,vm_amplitude_post,ap_avg,ap_psth,ap_fr_pre,ap_fr_post
122,TK512_1,PV,27,"[194.94467778 195.09308519 195.06128519 195.04008889 195.0825
 195.1355     195.1036963  195.02949259 194.88108148 194.87047407
 194.89167778 194.84927778 194.87047778 194.82807407 194.88108519
 194.85988519 194.80687407 194.70086296 194.70086667 194.73266296
 194.76447407 194.77507407 194.79627407 194.87047778 194.98709259
 194.95528889 194.90227778 194.81747778 194.76447407 194.70085556
 194.71146667 194.69026296 194.67965185 194.75385926 194.74326296
 194.67966296 194.65845926 194.69025926 194.63724815 194.55244444
 194.67965556 194.80685926 194.84926296 194.66905556 194.47824074
 194.42522963 194.62665185 194.54184074 194.38284074 194.28741852
 194.61605185 197.10727407 201.40065926 203.17100741 203.51022222
 202.36534074 200.71158519 201.36885926 203.80706296 203.78586667
 202.28053333 202.26993704 203.0968037  203.16041111 204.2099037
 203.21342222 201.30523704 198.5171963  197.4465037  198.83521481
 201.55966667 202.0261037  201.76108519 200.72219259 198.4217963
 198.05076667 198.76102222 198.90944074 199.31227407 198.57021111
 199.41827778 200.69038519 200.60557778 198.72921481 196.84224444
 198.55959259 201.23103704 201.81408148 201.04021852 199.88471852
 200.11793333 200.29815556 199.93771481 200.04372963 201.9095037
 200.51017407 198.69740741 196.92704444 196.12137778 197.07547407]",194.9279454191033,201.43915146198827,"[-0.05587192 -0.05589007 -0.05591893 ... -0.05115874 -0.05108834
 -0.05108104]",-55.24997805303622,-50.33993158121676,[0. 0. 0. ... 0. 0. 0.],"[ 8.88888889 12.59259259  6.66666667 14.07407407 17.03703704 13.33333333
  5.18518519  6.66666667  7.40740741 11.11111111 27.40740741 62.22222222
 62.22222222 30.37037037 29.62962963 20.74074074 26.66666667 32.59259259
 37.03703704 30.37037037]",10.558195104331636,45.56694729237864
123,TK512_2,PV,13,"[196.40371538 196.40370769 196.38410769 196.42330769 196.36450769
 196.40370769 196.48210769 196.52130769 196.54091538 196.5605
 196.52131538 196.48211538 196.50170769 196.54091538 196.50171538
 196.48211538 196.61930769 196.63890769 196.71729231 196.59970769
 196.58012308 196.58010769 196.6389     196.5997     196.5997
 196.5801     196.61929231 196.59969231 196.54089231 196.4821
 196.5213     196.52130769 196.58009231 196.4821     196.46251538
 196.44291538 196.44292308 196.42332308 196.44291538 196.46251538
 196.56050769 196.58010769 196.6193     196.58011538 196.56052308
 196.6781     196.83489231 196.81529231 196.7565     197.30525385
 197.79519231 199.36305385 202.22439231 203.89023846 204.77216923
 204.22342308 204.98774615 206.63399231 206.26163846 204.45859231
 204.49780769 206.20285385 204.63498462 204.02742308 204.73298462
 204.73297692 203.83145385 203.43949231 203.94903846 202.96914615
 203.79225385 203.53747692 203.08671538 202.42037692 203.71387692
 201.96963077 202.38118462 202.3224     200.65653846 200.32337692
 200.89170769 200.12739231 199.99022308 199.55903846 200.06858462
 199.44146154 199.30425385 198.95149231 198.44193846 198.01077692
 197.854      198.38316923 199.32386154 198.06956923 196.54091538
 197.38362308 197.42283846 196.87408462 196.10974615 195.73738462]",196.49964615384616,203.92944493927124,"[-0.0544954  -0.05457382 -0.05462289 ... -0.05734889 -0.05733548
 -0.0573203 ]",-56.031462460575526,-52.03614899862703,[0. 0. 0. ... 0. 0. 0.],"[ 0.          0.          3.07692308  1.53846154  1.53846154  4.61538462
  1.53846154  0.          1.53846154  6.15384615 12.30769231  6.15384615
  7.69230769  7.69230769  1.53846154  1.53846154  1.53846154  0.
  0.          1.53846154]",1.1541346875180334,8.463654375132245
124,TK516_1,SST,11,"[179.83737273 179.55114545 179.70728182 179.68125455 179.70728182
 179.42105455 179.7333     179.68123636 179.49911818 179.39502727
 179.36900909 179.34299091 179.34299091 179.4731     179.49910909
 179.62921818 179.75930909 179.78533636 179.70726364 179.78532727
 179.62920909 179.44705455 179.39501818 179.34298182 179.39503636
 179.42105455 179.44707273 179.39502727 179.44707273 179.39502727
 179.52513636 179.55115455 179.55114545 179.65524545 179.68124545
 179.57715455 179.81134545 179.75930909 179.60319091 179.75931818
 179.78533636 179.83737273 179.91544545 179.7333     179.55116364
 179.36901818 179.62922727 179.91544545 180.07155455 180.01950909
 179.96748182 182.95982727 188.73637273 191.83281818 192.53537273
 195.24151818 194.59099091 193.55018182 195.1114     197.16700909
 195.2675     192.32720909 192.97771818 194.69505455 194.64303636
 194.82517273 193.18587273 191.98895455 192.89967273 194.12262727
 194.90324545 191.05221818 191.57260909 193.57618182 191.49453636
 190.79199091 190.11547273 189.517      187.56546364 189.2568
 190.32362727 189.67312727 187.30525455 186.13432727 184.39095455
 184.02667273 184.36494545 184.39095455 184.80728182 185.40575455
 184.28687273 181.63279091 181.34656364 181.42462727 183.11594545
 187.12311818 186.10830909 185.04149091 185.37973636 184.33891818]",179.58538947368422,192.34227177033495,"[-0.05997812 -0.06005107 -0.06005884 ... -0.0564656  -0.05641358
 -0.05636305]",-60.64560290053424,-56.48184683894739,[0. 0. 0. ... 0. 0. 0.],"[ 1.81818182  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.         25.45454545
 12.72727273 10.90909091 21.81818182 12.72727273  7.27272727  7.27272727
  5.45454545 12.72727273]",0.4546591193252859,12.275796221782716
125,TK516_2,SST,14,"[181.72757857 181.54357143 181.42090714 181.35956429 181.19601429
 180.90979286 181.01200714 181.19601429 181.44134286 181.66624286
 181.76847143 181.68668571 181.7889     181.78890714 181.68668571
 181.35956429 181.35957857 181.40047143 181.31867143 181.38000714
 181.33911429 181.31867857 181.19600714 181.17555714 181.25734286
 181.27779286 181.29823571 181.25735    181.15512857 181.01201429
 181.13467857 181.17555714 181.15513571 181.15512143 181.03245714
 181.17556429 181.44135714 181.6458     181.70713571 181.74800714
 181.85024286 181.85024286 182.09558571 182.25913571 182.58625
 182.93380714 183.22003571 183.44492857 183.56758571 183.66980714
 184.18093571 185.89828571 188.71965714 190.60056429 191.45922857
 193.5037     195.34372857 195.50729286 194.26014286 192.58369286
 190.96856429 191.52057143 191.11167857 191.78635    192.27702857
 190.78455714 189.25120714 189.37388571 190.41655    190.76412143
 189.25120714 189.45566429 190.76411429 191.0299     191.84767857
 192.05213571 190.78457143 188.69921429 189.25120714 189.80322143
 189.333      189.16943571 187.02275    184.97829286 185.98007143
 186.79784286 186.98185    186.69562857 185.81649286 187.10453571
 189.06721429 190.15077143 189.78276429 188.43343571 186.75696429
 187.28853571 188.43342857 188.16763571 187.75875714 188.29030714]",181.45426165413537,191.02882218045113,"[-0.04651526 -0.0465512  -0.04656083 ... -0.05166167 -0.05163959
 -0.05160577]",-46.92479408610627,-49.55472253182408,[0. 0. 0. ... 0. 0. 0.],"[4.28571429 4.28571429 1.42857143 4.28571429 4.28571429 5.71428571
 1.42857143 5.71428571 4.28571429 2.85714286 4.28571429 0.
 1.42857143 1.42857143 1.42857143 2.85714286 5.71428571 2.85714286
 1.42857143 0.        ]",3.572321651841531,1.7861608259207655
126,TK523_1,VIP,27,"[188.93394074 189.03994815 189.08234815 188.85971852 188.5629
 188.66890741 188.46748519 188.42508889 188.39328519 188.49928519
 188.39328148 188.39328519 188.47808889 188.35087407 188.38267778
 188.38268519 188.28728148 188.26608519 188.16007037 188.22366667
 188.35088519 188.4463037  188.4038963  188.57351111 188.4887037
 188.40389259 188.5417     188.4886963  188.40388889 188.42509259
 188.4568963  188.72191852 188.62651111 188.6265037  188.35088148
 188.24486667 188.23426667 188.4674963  188.5523037  188.5310963
 188.28727778 188.26607407 188.4038963  188.46748889 188.62651111
 188.4569     188.4993037  188.5735037  188.92333704 189.01874815
 190.04703704 190.82091852 191.54177407 190.87391111 191.28735185
 191.31914815 191.58417037 191.52056296 191.24494815 189.64421111
 189.34737037 189.6336037  190.23785926 191.54178148 191.65837407
 191.58417037 191.22374815 190.20604444 190.18485556 190.43927037
 191.24494074 191.45697037 191.32974444 190.00464074 190.94812593
 192.29442963 192.52766296 192.00821111 190.61948889 191.42517037
 191.77499259 191.56297407 190.12123333 189.98342963 190.17424815
 190.67249259 190.52408148 190.90571481 190.7466963  190.52407778
 191.03292593 191.99761111 191.70078519 191.62658519 190.8103
 190.30145926 190.25905185 189.85621852 189.91982222 190.35445185]",188.52774931773874,190.8158863547758,"[-0.03806954 -0.03808321 -0.03807763 ... -0.03449227 -0.03446865
 -0.0344186 ]",-38.43591247098542,-34.57095420406907,[0. 0. 0. ... 0. 0. 0.],"[28.14814815 25.92592593 17.03703704 19.25925926 22.96296296 23.7037037
 18.51851852 14.81481481 24.44444444 27.40740741 34.07407407 34.07407407
 33.33333333 28.14814815 28.88888889 26.66666667 25.92592593 27.40740741
 37.77777778 34.07407407]",22.598242153130872,32.41551128522871
127,TK523_2,VIP,10,"[183.73523 183.59212 183.62075 183.67798 183.73524 183.62074 183.47763
 183.42038 183.53487 183.53488 183.39177 183.27728 183.47764 183.39177
 183.36315 183.24866 183.36315 183.42039 183.39177 183.42037 183.27727
 183.16278 182.99106 183.27728 183.27728 183.33453 183.24866 183.22004
 182.99106 183.01968 183.13417 183.13416 183.07692 183.04831 183.01969
 182.99106 182.99106 182.96245 182.93383 183.01969 182.93382 182.84795
 182.76207 182.81931 182.7907  182.87657 182.6762  182.61897 182.76208
 183.10555 183.10555 186.13955 187.94274 189.7746  190.80502 191.17713
 190.20394 191.11986 190.23256 190.00358 189.17353 190.46153 191.0626
 191.83541 191.6923  193.61003 193.06619 193.95347 192.75134 193.09482
 193.2093  191.86404 190.77636 191.03398 191.97853 192.00716 191.37746
 191.49195 192.4365  193.81038 192.92308 190.46156 188.71557 188.83005
 190.0322  190.805   190.11806 190.37567 191.40607 191.46332 191.32022
 190.37567 188.57245 188.68696 188.91593 189.51699 190.23255 188.02863
 187.6279  187.71379]",183.48817894736845,190.42689105263156,"[-0.04307514 -0.04307743 -0.04306032 ... -0.0422594  -0.04227058
 -0.04225776]",-44.887035341611714,-39.225700779217625,[0. 0. 0. ... 0. 0. 0.],"[32. 34. 22. 24. 24. 16. 16.  8. 32. 50. 46. 54. 52. 64. 56. 56. 50. 44.
 36. 30.]",28.007001750437613,54.01350337584396
128,TK532_1,EXC,9,"[192.6095     192.58054444 192.55158889 192.60947778 192.63843333
 192.60948889 192.58053333 192.52262222 192.55157778 192.55157778
 192.52262222 192.58053333 192.52262222 192.52262222 192.46471111
 192.52262222 192.52262222 192.46471111 192.52262222 192.49366667
 192.55157778 192.55157778 192.58054444 192.55157778 192.58053333
 192.60947778 192.58052222 192.58052222 192.58052222 192.60947778
 192.63843333 192.60947778 192.63843333 192.63843333 192.60948889
 192.52262222 192.55157778 192.55157778 192.55157778 192.52262222
 192.52262222 192.49366667 192.43575556 192.34888889 192.31993333
 192.20413333 192.20411111 192.37784444 192.31993333 191.68296667
 191.82772222 194.95474444 200.57184444 202.59862222 199.52948889
 196.28665556 200.48498889 201.72998889 200.2823     199.87693333
 199.52948889 199.90588889 196.692      195.85234444 197.56063333
 197.53167778 197.5027     195.70755556 195.09952222 196.60514444
 197.67644444 196.66303333 195.04162222 193.24647778 192.7253
 193.18857778 193.7966     193.97033333 194.14404444 193.47811111
 192.34888889 191.56715556 191.53816667 192.37784444 191.71191111
 191.07492222 190.72746667 191.19074444 191.3934     190.69852222
 190.1484     190.11944444 190.20628889 190.29315556 189.65617778
 190.06153333 189.772      189.59826667 189.25082222 189.16394444]",192.5500543859649,198.08026842105264,"[-0.06235961 -0.06235303 -0.06235888 ... -0.06856156 -0.06850602
 -0.06851041]",-64.49285908067617,-61.61035702487127,[0. 0. 0. ... 0. 0. 0.],"[0.         0.         6.66666667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 2.22222222 2.22222222 0.         2.22222222 2.22222222 0.
 2.22222222 0.        ]",1.6670834375260482,1.1113889583506986
129,TK538_1,EXC,9,"[184.69177778 184.53251111 184.50065556 184.50064444 184.56436667
 184.50064444 184.62806667 184.62806667 184.72362222 184.78734444
 184.65992222 184.50065556 184.43695556 184.37324444 184.4051
 184.37324444 184.4051     184.43695556 184.46881111 184.40508889
 184.53251111 184.56435556 184.50064444 184.5325     184.59621111
 184.59621111 184.65992222 184.65991111 184.59621111 184.56435556
 184.62806667 184.50065556 184.56436667 184.59622222 184.59622222
 184.62807778 184.65992222 184.62807778 184.56437778 184.53251111
 184.59622222 184.65992222 184.53251111 184.53251111 184.43694444
 184.43694444 184.37323333 184.30952222 184.05471111 183.92728889
 183.95914444 186.76221111 190.04308889 191.1261     190.96684444
 190.26606667 190.26607778 191.57206667 193.76991111 190.45717778
 192.17725556 193.67434444 195.13958889 194.8529     193.00543333
 189.34233333 189.11935556 190.93498889 193.03727778 192.84617778
 187.01704444 187.87706667 192.20911111 195.45812222 193.19656667
 190.5209     186.79408889 188.25932222 192.40023333 194.56624444
 193.89732222 189.69271111 186.8578     190.07495556 191.44464444
 191.34907778 190.01124444 189.97937778 190.48903333 189.37417778
 189.40603333 188.32303333 190.0431     193.13283333 192.59133333
 187.52671111 185.99775556 186.66666667 185.99775556 185.4881    ]",184.5325099415205,191.07748245614033,"[-0.05839793 -0.05840122 -0.05838916 ... -0.06056001 -0.06053516
 -0.0604851 ]",-60.46392587392241,-58.18519126060887,[0. 0. 0. ... 0. 0. 0.],"[4.44444444 2.22222222 0.         0.         0.         2.22222222
 0.         0.         0.         0.         2.22222222 2.22222222
 2.22222222 2.22222222 0.         2.22222222 0.         0.
 0.         0.        ]",1.6670834375260482,2.2227779167013972
130,TK539_1,EXC,5,"[191.0626  191.34884 190.89088 190.5474  190.66188 190.71916 190.66188
 190.60464 190.66188 190.6619  190.49014 190.5474  190.60464 190.43292
 190.54742 190.49014 190.49014 190.5474  190.54738 190.4329  190.43292
 190.5474  190.71914 190.94812 191.17708 191.52056 191.00538 191.11986
 190.9481  190.77638 190.60464 190.54742 190.43292 190.31842 190.37566
 190.4329  190.77638 190.6619  190.66188 190.6619  190.6619  190.43292
 190.31844 190.14668 190.43292 190.89088 190.77638 190.5474  190.5474
 191.00536 191.52056 192.60822 194.8408  194.95528 193.9821  195.01252
 196.7299  197.35958 196.10018 195.92846 191.57782 187.39894 189.45974
 192.72272 194.89806 194.55456 197.76028 195.69944 191.57782 191.5778
 192.95168 193.58142 191.0626  190.83362 192.6655  192.95172 193.12342
 192.322   189.11628 190.0322  189.0018  190.71914 191.17708 190.14672
 190.08946 193.58138 196.27192 195.47048 194.38284 191.00536 191.52056
 192.9517  192.03576 191.6923  193.0662  193.92488 191.63504 187.2272
 189.40254 194.0966 ]",190.65887578947368,193.93089368421053,"[-0.05536774 -0.05541773 -0.05543483 ... -0.04893458 -0.04887078
 -0.04887078]",-55.29709640796175,-53.07571077192798,[0. 0. 0. ... 0. 0. 0.],[0. 0. 4. 0. 0. 8. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.000250062515629,0.0
131,TK539_2,EXC,9,"[190.47107778 190.47107778 190.40747778 190.40747778 190.43927778
 190.40747778 190.37567778 190.34386667 190.34386667 190.28026667
 190.40748889 190.40747778 190.34387778 190.28027778 190.28027778
 190.21665556 190.21664444 190.18483333 190.18484444 190.34386667
 190.24845556 190.28026667 190.31206667 190.34387778 190.21665556
 190.21666667 190.28027778 190.34387778 190.37568889 190.43928889
 190.40748889 190.50287778 190.50287778 190.43927778 190.40747778
 190.37566667 190.31206667 190.28026667 190.18485556 190.15305556
 190.21666667 190.18485556 190.08945556 190.02584444 190.12125556
 190.02584444 189.93043333 189.5806     189.35797778 189.07174444
 188.84911111 191.83861111 196.32282222 198.708      195.49593333
 196.03656667 199.69391111 199.02604444 200.23453333 198.89882222
 198.29456667 200.74338889 197.78573333 196.38641111 194.47824444
 197.27686667 196.92704444 194.54184444 193.49234444 193.42874444
 194.85986667 195.78216667 195.81394444 195.65494444 193.77856667
 193.42875556 194.66906667 194.192      193.58774444 192.8563
 192.18843333 192.66546667 194.76444444 195.52772222 193.71497778
 194.16021111 194.00118889 194.28742222 193.0471     191.74318889
 192.31563333 192.44285556 191.99762222 191.7432     191.7432
 191.99763333 191.74321111 191.67958889 191.934      191.74321111]",190.34052222222223,196.58056842105265,"[-0.06377882 -0.06375616 -0.06374813 ... -0.06168617 -0.06163647
 -0.06165292]",-58.501178368640176,-59.559064191327145,[0. 0. 0. ... 0. 0. 0.],"[ 2.22222222  0.          2.22222222  4.44444444  2.22222222  0.
  0.         11.11111111  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]",2.2227779167013972,0.0
